stop_id,MSOA11CD,MSOA11NM,stop_name,geometry
490002138Z,E02000095,Brent 003,Princes Close,POINT (-0.279832 51.58899)
490006653E,E02000095,Brent 003,Eton Grove,POINT (-0.275516 51.59012)
490006653W,E02000095,Brent 003,Eton Grove,POINT (-0.275762 51.58973)
490000139M,E02000809,Southwark 003,London Bridge Borough High St,POINT (-0.088175 51.50655)
490000139Y,E02000809,Southwark 003,London Bridge Borough High St,POINT (-0.088116 51.50658)
490019954J,E02000809,Southwark 003,London Bridge Bus Station,POINT (-0.086651 51.50544)
490019954L,E02000809,Southwark 003,London Bridge Bus Station,POINT (-0.086541 51.5053)
490003035N,E02000809,Southwark 003,Abbey Street,POINT (-0.0795 51.49902)
490003035S,E02000809,Southwark 003,Abbey Street,POINT (-0.079218 51.49818)
490006091W,E02000809,Southwark 003,Dockhead,POINT (-0.072802 51.50001)
490006200C,E02000809,Southwark 003,Druid Street,POINT (-0.078164 51.50097)
490006200E,E02000809,Southwark 003,Druid Street,POINT (-0.077886 51.5021)
490013154B,E02000809,Southwark 003,Tanner Street,POINT (-0.074745 51.50039)
490013745S,E02000809,Southwark 003,Boss Street,POINT (-0.076376 51.5017)
490000139R,E02000809,Southwark 003,London Bridge Station,POINT (-0.087378 51.50597)
490000139S,E02000809,Southwark 003,London Bridge Station,POINT (-0.085877 51.50569)
490007964H,E02000809,Southwark 003,Hays Galleria,POINT (-0.084098 51.50515)
490013154A,E02000809,Southwark 003,Tanner Street,POINT (-0.074899 51.50084)
490013745T,E02000809,Southwark 003,Boss Street,POINT (-0.077294 51.50213)
490013746K,E02000809,Southwark 003,Tower Bridge Road,POINT (-0.077975 51.50272)
490016580H,E02000809,Southwark 003,Unicorn Theatre,POINT (-0.079971 51.50357)
490016580M,E02000809,Southwark 003,Unicorn Theatre,POINT (-0.080318 51.50355)
4900R0049J,E02000809,Southwark 003,Abbots Lane,POINT (-0.081876 51.50418)
490013744L,E02000809,Southwark 003,Tower Bridge,POINT (-0.07674 51.50366)
490013744P,E02000809,Southwark 003,Tower Bridge,POINT (-0.076799 51.50327)
490017363E,E02000809,Southwark 003,Bermondsey Street,POINT (-0.080601 51.49783)
490017366E,E02000809,Southwark 003,The Grange,POINT (-0.077365 51.4977)
490017366W,E02000809,Southwark 003,The Grange,POINT (-0.078324 51.49751)
490007533E,E02000809,Southwark 003,Griggs Place,POINT (-0.08066 51.49644)
490000153AA,E02000106,Brent 014,Neasden Station,POINT (-0.249678 51.55437)
490000153BB,E02000106,Brent 014,Neasden Station,POINT (-0.249649 51.55361)
490003524N,E02000106,Brent 014,Aylesbury Street (NW10),POINT (-0.257271 51.56214)
490003711E,E02000106,Brent 014,Beaconsfield Road (NW10),POINT (-0.243096 51.54923)
490010162N,E02000106,Brent 014,Neasden Shopping Centre  Birse Crescent,POINT (-0.250412 51.55966)
490010163N,E02000106,Brent 014,Neasden Underpass,POINT (-0.250613 51.55855)
490011174S,E02000106,Brent 014,Press Road,POINT (-0.256795 51.56213)
490011248CC,E02000106,Brent 014,Prout Grove,POINT (-0.250134 51.55602)
490011248DD,E02000106,Brent 014,Prout Grove,POINT (-0.249754 51.55652)
490005412GG,E02000106,Brent 014,Dudden Hill Lane,POINT (-0.248388 51.55904)
490005412HH,E02000106,Brent 014,Dudden Hill Lane,POINT (-0.248627 51.5588)
490007203W,E02000106,Brent 014,St Catherine Neasden Church,POINT (-0.247232 51.55833)
490010330N,E02000106,Brent 014,Winslow Close,POINT (-0.254673 51.56105)
490010844W,E02000106,Brent 014,Randall Avenue Dollis Hill Ln,POINT (-0.244896 51.55906)
490010853E,E02000106,Brent 014,Randall Avenue Dollis Hill Ln,POINT (-0.244456 51.55923)
490012641E,E02000106,Brent 014,St Catherine Neasden Church,POINT (-0.247378 51.55867)
490014082LL,E02000106,Brent 014,Village WayNorth Circular Rd,POINT (-0.253048 51.55676)
490014082NN,E02000106,Brent 014,Village WayNorth Circular Rd,POINT (-0.253666 51.55719)
490004607W,E02000106,Brent 014,Burnley Road,POINT (-0.243696 51.55312)
490006047D,E02000106,Brent 014,Chapter Road Dollis Hill,POINT (-0.240943 51.55044)
490006097LL,E02000106,Brent 014,Clifford Way,POINT (-0.247242 51.55731)
490010118N,E02000106,Brent 014,Mulgrave Road,POINT (-0.246154 51.55673)
490010118S,E02000106,Brent 014,Mulgrave Road,POINT (-0.245994 51.55676)
490003061N,E02000106,Brent 014,Ardley Close Neasden,POINT (-0.252688 51.56202)
490007991E,E02000106,Brent 014,Aboyne Road,POINT (-0.251541 51.56407)
490010330JJ,E02000106,Brent 014,Neasden Shopping Centre,POINT (-0.252764 51.56117)
490001058F,E02006929,Greenwich 036,Charlton Station  Woolwich Rd,POINT (0.032495 51.48808)
4.90E+10,E02006929,Greenwich 036,Woolwich Road  Gallions Road,POINT (0.029803 51.4878)
490007093W1,E02006929,Greenwich 036,Woolwich Road  Gallions Road,POINT (0.027928 51.48742)
490011398J,E02006929,Greenwich 036,Rainton Road,POINT (0.022578 51.48663)
490011704E,E02006929,Greenwich 036,Woolwich Road  Victoria Way,POINT (0.026299 51.48738)
490011704W,E02006929,Greenwich 036,Woolwich Road  Victoria Way,POINT (0.025397 51.48718)
490013764S,E02006929,Greenwich 036,Trafalgar Estate,POINT (-0.001984 51.48325)
490013764T,E02006929,Greenwich 036,Trafalgar Estate,POINT (-0.002747 51.48293)
490005982S,E02006929,Greenwich 036,Christ Church Primary School,POINT (0.007738 51.48784)
490009888M,E02006929,Greenwich 036,Millennium Primary School,POINT (0.010706 51.49407)
490009888N,E02006929,Greenwich 036,Millennium Primary School,POINT (0.010841 51.49388)
490010374B,E02006929,Greenwich 036,North Greenwich Station,POINT (0.004368 51.49968)
490010374E,E02006929,Greenwich 036,North Greenwich Station,POINT (0.002867 51.50061)
490013840Q,E02006929,Greenwich 036,Tunnel Avenue,POINT (0.008831 51.49109)
490013840R,E02006929,Greenwich 036,Tunnel Avenue,POINT (0.008528 51.48942)
490004146K,E02006929,Greenwich 036,Boord Street,POINT (0.007394 51.49543)
490004146L,E02006929,Greenwich 036,Boord Street,POINT (0.007813 51.49545)
490010374C,E02006929,Greenwich 036,North Greenwich Station,POINT (0.00405 51.49965)
490009887W,E02006929,Greenwich 036,Millennium Village  Oval Square,POINT (0.013256 51.49407)
490009887X,E02006929,Greenwich 036,Millennium Village  Oval Square,POINT (0.013715 51.49403)
490009889Y,E02006929,Greenwich 036,Millennium Village South,POINT (0.013711 51.49198)
490009889Z,E02006929,Greenwich 036,Millennium Village South,POINT (0.013631 51.4918)
490010027O,E02006929,Greenwich 036,Morden Wharf Road,POINT (0.004869 51.49468)
490013356E,E02006929,Greenwich 036,Milllennium Leisure Park West,POINT (0.013051 51.49007)
490013356W,E02006929,Greenwich 036,Milllennium Leisure Park West,POINT (0.012846 51.49001)
490015296S,E02006929,Greenwich 036,Blackwall Lane,POINT (0.007857 51.49186)
490010374A,E02006929,Greenwich 036,North Greenwich Station,POINT (0.004643 51.49972)
490010374D,E02006929,Greenwich 036,North Greenwich Station,POINT (0.00291 51.50027)
490003310N,E02006929,Greenwich 036,Anchor & Hope Lane,POINT (0.030403 51.48897)
490015312E,E02006929,Greenwich 036,Anchor & Hope Lane,POINT (0.028628 51.49021)
490015312W,E02006929,Greenwich 036,Bugsbys Way  Gallions Road,POINT (0.026896 51.48979)
490001058H,E02006929,Greenwich 036,Charlton Stn  Charlton Church La,POINT (0.031485 51.48738)
490001058J,E02006929,Greenwich 036,Charlton Stn  Charlton Church La,POINT (0.031684 51.48734)
9400ZZALGWP1,E02006929,Greenwich 036,IFS Cloud Greenwich Peninsula,POINT (0.008368 51.49955)
490010006N,E02000093,Brent 001,Montrose Avenue  Unitas Youth Zone,POINT (-0.263993 51.59739)
490012472G,E02000093,Brent 001,Stag Lane (HA8),POINT (-0.266631 51.59978)
490000185AA,E02000093,Brent 001,Queensbury,POINT (-0.285444 51.59445)
490000185BB,E02000093,Brent 001,Queensbury,POINT (-0.285043 51.59474)
490010486F,E02000093,Brent 001,Oak Gardens,POINT (-0.267767 51.5999)
490011328N,E02000093,Brent 001,Queensbury Morrisons,POINT (-0.286412 51.59212)
490011328Z,E02000093,Brent 001,Queensbury Morrisons,POINT (-0.28529 51.59163)
490002158S,E02000093,Brent 001,Fairway Avenue,POINT (-0.26761 51.59416)
490007566N,E02000093,Brent 001,Grove Park,POINT (-0.266098 51.59065)
490008320N,E02000093,Brent 001,Holyrood Gardens,POINT (-0.270467 51.59763)
490008320S,E02000093,Brent 001,Holyrood Gardens,POINT (-0.270293 51.59803)
490015303N,E02000093,Brent 001,Carlisle Road Kingsbury,POINT (-0.268519 51.59495)
490003538E,E02000093,Brent 001,Bacon Lane Kingsbury,POINT (-0.270679 51.59128)
490003538W,E02000093,Brent 001,Bacon Lane Kingsbury,POINT (-0.271912 51.59075)
490011328S,E02000093,Brent 001,Queensbury Morrisons,POINT (-0.285706 51.5921)
490000222B,E02000960,Westminster 001,St John's Wood Station,POINT (-0.17362 51.53371)
490003351Q,E02000960,Westminster 001,Queen's Grove,POINT (-0.176451 51.53685)
490004185S,E02000960,Westminster 001,Boundary Road Finchley Road,POINT (-0.175688 51.53933)
490005318C,E02000960,Westminster 001,St John's Wood Station,POINT (-0.173764 51.53409)
490011336S,E02000960,Westminster 001,Queen's Grove,POINT (-0.176136 51.53678)
490005318D,E02000960,Westminster 001,Circus Road  Wellington Road,POINT (-0.173695 51.53292)
490003497E,E02000960,Westminster 001,Avenue Road St John's Wood,POINT (-0.164354 51.53467)
490006302N,E02000960,Westminster 001,Eamont Street,POINT (-0.165878 51.53333)
490009291A,E02000960,Westminster 001,ZSL London Zoo,POINT (-0.153964 51.53736)
490014371W,E02000960,Westminster 001,Wells Rise,POINT (-0.160232 51.53606)
490000219A,E02000433,Harrow 001,Stanmore Station,POINT (-0.303793 51.61966)
490000219B,E02000433,Harrow 001,Stanmore Station,POINT (-0.303711 51.61992)
490004760K,E02000433,Harrow 001,Canons Corner,POINT (-0.29454 51.62142)
490004760M,E02000433,Harrow 001,Canons Corner,POINT (-0.293772 51.62149)
490007983E,E02000433,Harrow 001,Heathbourne Road  Bentley Priory Museum,POINT (-0.33242 51.63)
490007983W,E02000433,Harrow 001,Heathbourne Road  Bentley Priory Museum,POINT (-0.33327 51.63007)
490009288E,E02000433,Harrow 001,London Road Synagogue,POINT (-0.298247 51.6208)
490009288W,E02000433,Harrow 001,London Road Synagogue,POINT (-0.297814 51.62077)
490011227E,E02000433,Harrow 001,Priory Drive,POINT (-0.326352 51.62805)
490011227W,E02000433,Harrow 001,Priory Drive,POINT (-0.32724 51.62826)
490012888N,E02000433,Harrow 001,Farnsworth Drive,POINT (-0.289489 51.61897)
490013226N,E02000433,Harrow 001,Hill Close,POINT (-0.316373 51.6209)
490013226S,E02000433,Harrow 001,Hill Close,POINT (-0.315732 51.62064)
490013274E,E02000433,Harrow 001,Stanmore Broadway,POINT (-0.309654 51.61743)
490013274EB,E02000433,Harrow 001,Stanmore Broadway,POINT (-0.309164 51.61778)
490013584N,E02000433,Harrow 001,Little Common,POINT (-0.321656 51.62492)
490013584S,E02000433,Harrow 001,Little Common,POINT (-0.321001 51.62465)
490013605G,E02000433,Harrow 001,Mosaic  The Woodlands,POINT (-0.31354 51.61937)
490013605N,E02000433,Harrow 001,Mosaic  The Woodlands,POINT (-0.314323 51.61969)
490004760L,E02000433,Harrow 001,Canons Corner,POINT (-0.293255 51.62217)
490011769N,E02000433,Harrow 001,Royal National Orthopaedic Hospital,POINT (-0.304753 51.63229)
490011769S,E02000433,Harrow 001,Royal National Orthopaedic Hospital,POINT (-0.304455 51.63212)
4900019044N,E02000433,Harrow 001,Hive Road,POINT (-0.337651 51.62999)
4900019044S,E02000433,Harrow 001,Hive Road,POINT (-0.337242 51.63012)
490005326S,E02000433,Harrow 001,Clamp Hill,POINT (-0.342412 51.62148)
490011225S,E02000433,Harrow 001,Sandringham,POINT (-0.342548 51.62488)
490013153N,E02000433,Harrow 001,Avanti House Primary School,POINT (-0.340351 51.62688)
490013153S,E02000433,Harrow 001,Avanti House Primary School,POINT (-0.339155 51.62758)
490012564F,E02000433,Harrow 001,Stanmore Hill,POINT (-0.313149 51.61706)
490019345N,E02000433,Harrow 001,Rectory Lane  Stanmore,POINT (-0.314881 51.61632)
490019345S,E02000433,Harrow 001,Rectory Lane  Stanmore,POINT (-0.314191 51.61584)
490019345X,E02000433,Harrow 001,Old Church Lane,POINT (-0.313151 51.61467)
490000219N,E02000433,Harrow 001,Stanmore Station,POINT (-0.302982 51.61973)
490012564W1,E02000433,Harrow 001,Stanmore Church,POINT (-0.315395 51.61649)
490012567E,E02000433,Harrow 001,Bowls Close,POINT (-0.317789 51.61696)
490010170N,E02000433,Harrow 001,Nelson Road,POINT (-0.30653 51.61522)
490010170S,E02000433,Harrow 001,Nelson Road,POINT (-0.305661 51.6141)
490020076N,E02000433,Harrow 001,Canons Corner,POINT (-0.29145 51.6206)
490000082FK,E02000182,Camden 017,Finchley Road Station,POINT (-0.179459 51.54675)
490000230D,E02000182,Camden 017,Swiss Cottage Station,POINT (-0.174075 51.54289)
490004185N,E02000182,Camden 017,Boundary Road Finchley Road,POINT (-0.175795 51.54028)
490005487A,E02000182,Camden 017,College Crescent,POINT (-0.176448 51.54485)
490015162L,E02000182,Camden 017,Swiss Cottage Station,POINT (-0.175247 51.54315)
490000082R,E02000182,Camden 017,Finchley Road Station,POINT (-0.180388 51.54622)
490000082T,E02000182,Camden 017,Canfield Gdns  Finchley Road,POINT (-0.180414 51.54666)
490000230E,E02000182,Camden 017,Swiss Cottage Station,POINT (-0.173715 51.54251)
490003495H,E02000182,Camden 017,Avenue Road  Swiss Cottage Library,POINT (-0.172226 51.54189)
490004370E,E02000182,Camden 017,Broadhurst Estate,POINT (-0.182638 51.54695)
490015162M,E02000182,Camden 017,Swiss Cottage Station,POINT (-0.175325 51.54229)
490006703P,E02000182,Camden 017,Fairfax Road (NW6),POINT (-0.178019 51.54487)
490006837K,E02000182,Camden 017,Finchley Road South Hampstead,POINT (-0.175737 51.54172)
490000230N,E02000182,Camden 017,Swiss Cottage Station,POINT (-0.175262 51.54241)
490005308N,E02000733,Newham 020,Church Street (E15),POINT (0.0069 51.536)
490005308S,E02000733,Newham 020,Church Street (E15),POINT (0.007452 51.53576)
490009144N,E02000733,Newham 020,Leywick Street,POINT (0.005682 51.5306)
490009144S,E02000733,Newham 020,Corporation Street,POINT (0.005978 51.5311)
490009956N,E02000733,Newham 020,Mitre Road,POINT (0.008099 51.53376)
490009956S,E02000733,Newham 020,Mitre Road,POINT (0.008161 51.5332)
490014466N,E02000733,Newham 020,Paul Street,POINT (0.005407 51.53812)
490014466S,E02000733,Newham 020,Barnby Street,POINT (0.005945 51.53756)
490006045E,E02000733,Newham 020,Stratford Park,POINT (0.007199 51.53722)
490006045W,E02000733,Newham 020,Stratford Park,POINT (0.008538 51.53716)
490003571N,E02000104,Brent 012,Balmoral Court,POINT (-0.288574 51.56109)
490009552N,E02000104,Brent 012,Manor Drive (HA9),POINT (-0.286084 51.56171)
490014381N,E02000104,Brent 012,Wembley Hill Road,POINT (-0.290911 51.5588)
490014381S,E02000104,Brent 012,Wembley Hill Road,POINT (-0.290114 51.56004)
490014383W,E02000104,Brent 012,Manor Drive (HA9),POINT (-0.28661 51.56152)
490000257N,E02000104,Brent 012,Wembley Park Station,POINT (-0.279434 51.56323)
490000886Z,E02000104,Brent 012,Beechcroft Gardens,POINT (-0.29182 51.5611)
490006366N,E02000104,Brent 012,Highfield Avenue (HA9),POINT (-0.292209 51.56342)
490006366S,E02000104,Brent 012,East Lane (HA9),POINT (-0.292007 51.56382)
490010784S,E02000104,Brent 012,Park Lane North Wembley,POINT (-0.291016 51.55985)
490012624N,E02000104,Brent 012,St Augustine's Avenue,POINT (-0.293611 51.56528)
490012624S,E02000104,Brent 012,St Augustine's Avenue,POINT (-0.293805 51.5655)
490014380N,E02000104,Brent 012,East Lane (HA9),POINT (-0.292034 51.56154)
490007151W,E02000104,Brent 012,Pembroke Road (HA9),POINT (-0.300677 51.56269)
490011713W,E02000104,Brent 012,Rosslyn Crescent,POINT (-0.296679 51.56195)
490014380W,E02000104,Brent 012,Wembley Hill Road North Wembley,POINT (-0.292841 51.56196)
490004445E,E02000104,Brent 012,Brook Avenue,POINT (-0.284783 51.56561)
490004445W,E02000104,Brent 012,Brook Avenue,POINT (-0.285299 51.56532)
490004795E,E02000104,Brent 012,Carlton Avenue East Wembley Park,POINT (-0.288544 51.56497)
490004795W,E02000104,Brent 012,Carlton Avenue East Wembley Park,POINT (-0.289005 51.5646)
490011178E,E02000104,Brent 012,Preston Road,POINT (-0.290916 51.5625)
490000004W,E02000884,Tower Hamlets 021,Aldgate East,POINT (-0.073207 51.51465)
490000004Z,E02000884,Tower Hamlets 021,Aldgate East,POINT (-0.070238 51.51532)
490009276E,E02000884,Tower Hamlets 021,Henriques Street,POINT (-0.066608 51.51495)
490009276W,E02000884,Tower Hamlets 021,Henriques Street,POINT (-0.065262 51.51474)
490010255E,E02000884,Tower Hamlets 021,New Road (E1),POINT (-0.062678 51.51484)
490004757N,E02000884,Tower Hamlets 021,Chapman Street,POINT (-0.061288 51.51159)
490005523N,E02000884,Tower Hamlets 021,Commercial Road,POINT (-0.061878 51.51364)
490009278L,E02000884,Tower Hamlets 021,Royal London Hospital,POINT (-0.062467 51.51674)
490000004E,E02000878,Tower Hamlets 015,Aldgate East,POINT (-0.071427 51.5155)
490006827W,E02000878,Tower Hamlets 015,Altab Ali Park,POINT (-0.067778 51.51694)
490010258J,E02000878,Tower Hamlets 015,The East London Mosque,POINT (-0.064525 51.51819)
490010258K,E02000878,Tower Hamlets 015,The East London Mosque,POINT (-0.065044 51.51785)
490018832E,E02000878,Tower Hamlets 015,Altab Ali Park,POINT (-0.068523 51.5167)
490011187S,E02000878,Tower Hamlets 015,Primrose Street,POINT (-0.079089 51.51941)
490000004N,E02000878,Tower Hamlets 015,Aldgate East,POINT (-0.072384 51.51572)
490006463H,E02000878,Tower Hamlets 015,Elder Street,POINT (-0.076229 51.52193)
490006766S,E02000878,Tower Hamlets 015,Brushfield Street,POINT (-0.074339 51.51857)
490006883N,E02000878,Tower Hamlets 015,Shoreditch High Street Station,POINT (-0.07522 51.52091)
490009259E,E02000878,Tower Hamlets 015,Lolesworth Close,POINT (-0.073957 51.51771)
490009259S,E02000878,Tower Hamlets 015,Lolesworth Close,POINT (-0.073496 51.51736)
490010584N,E02000878,Tower Hamlets 015,Brushfield Street,POINT (-0.0746 51.51887)
490010584S,E02000878,Tower Hamlets 015,Folgate Street,POINT (-0.074671 51.52059)
490019414S,E02000878,Tower Hamlets 015,Aldgate East,POINT (-0.072165 51.51577)
490009989N,E02000878,Tower Hamlets 015,Old Montague Street,POINT (-0.063728 51.51999)
490002019B,E02000871,Tower Hamlets 008,Bow Church Station,POINT (-0.020471 51.52795)
490004206J,E02000871,Tower Hamlets 008,Bow Church,POINT (-0.017221 51.52841)
490002030S,E02000871,Tower Hamlets 008,Devons Road Station,POINT (-0.018517 51.52281)
9400ZZDLBOW2,E02000871,Tower Hamlets 008,Bow Church DLR Station,POINT (-0.020828 51.5277)
9400ZZDLDEV1,E02000871,Tower Hamlets 008,Devons Road DLR Station,POINT (-0.017303 51.52223)
9400ZZDLDEV2,E02000871,Tower Hamlets 008,Devons Road DLR Station,POINT (-0.017373 51.52259)
490000032X,E02000871,Tower Hamlets 008,Bromley-By-Bow,POINT (-0.011162 51.52422)
490004220S,E02000871,Tower Hamlets 008,Hancock Road,POINT (-0.01153 51.528)
490004220V,E02000871,Tower Hamlets 008,Hancock Road,POINT (-0.010648 51.52674)
490004421T,E02000871,Tower Hamlets 008,Bow Interchange,POINT (-0.013255 51.52878)
490012766U,E02000871,Tower Hamlets 008,Grace Street,POINT (-0.012853 51.52676)
490015276W,E02000871,Tower Hamlets 008,Bromley-By-Bow,POINT (-0.010871 51.52428)
490004421R,E02000871,Tower Hamlets 008,St Leonards Street,POINT (-0.014315 51.52828)
